Transaction ID,Transaction Amount,Transaction Date,Customer ID,Customer Age,Customer Gender,Transaction Type,IP Address,Transaction Currency,Fraudulent,Transaction Frequency
8d67b868-b4c4-4555-957e-113b95471f48,7580.03,2024-05-18 22:51:13,69540d5b-9de2-4e95-81f9-211a5473b1a5,46,Male,Credit,17.121.90.69,INR,1,29
44b6d0c2-6fa8-4ccd-8e7e-44b45630244a,5728.21,2024-11-09 08:58:03,107ad297-c415-4c49-8f84-3f7477f5d57c,59,Female,Online Transfer,65.117.246.234,INR,0,27
441e8ecc-3622-4eb5-b268-c004027b904f,4889.32,2023-11-29 08:12:47,362ff500-17d1-496e-9929-053a940f4d4b,45,Male,Online Transfer,162.155.25.69,INR,1,29
7d29987e-0772-437d-bb08-0d7471e6145b,3138.85,2024-09-23 02:47:19,fef6a94c-4b10-466e-ba31-84bf37f695e7,24,Female,Online Transfer,151.149.102.38,INR,0,10
005311c8-42fc-45c3-bcf4-c57a87bdba3b,1099.31,2023-12-28 15:22:25,81b941ee-e2d6-40e9-8e7e-7672a454c31f,69,Female,Online Transfer,76.196.203.222,INR,0,3
359249df-c779-4151-8432-9512c41b5e30,6646.16,2024-01-06 04:33:51,5158cd7d-64f2-47b4-b942-5fe1e4358417,67,Female,Credit,194.125.162.237,INR,1,13
62b8bcad-d3c5-46bd-9c0e-520fe33fe1b4,6768.88,2023-12-15 09:08:28,8076421f-0052-41e4-abca-be72070e6c82,40,Male,Credit,63.59.73.53,INR,1,27
04400d73-4bcf-4261-a105-122618f163da,9998.57,2024-07-14 11:58:55,cb979b0d-7d71-4c07-9a24-5165836d9c45,41,Female,Online Transfer,121.41.69.107,INR,1,3
4c572556-a279-4934-adaf-7ca2084a4298,455.71,2024-10-14 14:26:54,9095c0ea-30e0-4af6-b09b-91b2e759132c,21,Female,Debit,42.131.165.214,INR,0,15
548d00ab-53a1-4882-8a3f-fb36376c2fd1,5340.25,2023-12-20 18:12:52,bcb15742-c499-44f1-aa89-921cfe663dc8,31,Female,Debit,161.39.223.5,INR,0,16
c789d335-f9b4-45ba-9fda-d12cbc22855d,2305.61,2024-03-02 16:36:46,2de9ab03-c01e-41b2-bd8a-9da28821386c,40,Male,Debit,74.23.54.146,INR,0,29
244b3d52-8a78-4a32-9ed1-bacec139c733,745.03,2024-03-20 21:58:14,defe8364-c238-46f8-b52d-c0e6e0f9441f,30,Male,Online Transfer,89.21.73.201,INR,1,13
afd5fad8-5ee6-4fa6-ad35-d1f75e6ac809,9107.84,2024-05-28 11:59:49,31e9c0ad-835a-4c29-a68a-08492235ede6,37,Male,Credit,65.27.127.72,INR,1,17
4f388950-e049-46b1-bbb3-afc4cb3d3982,9755.83,2024-01-01 05:32:07,cec637aa-6fb6-444c-8457-b5a1c5aceb0b,32,Female,Credit,174.3.26.10,INR,0,3
91960b39-35f4-491c-b985-b6ea422269c8,3137.17,2024-08-05 20:32:58,3a6c2752-01a8-4b9b-8b7b-0d327b693f22,63,Female,Credit,142.64.143.70,INR,0,20
ff1fb606-96ad-4583-aa49-ca14bbbc1a5d,9506.99,2024-05-01 03:40:38,afbbd0e2-d4a9-444c-9c73-a300d158aea2,35,Male,Debit,111.217.26.236,INR,0,11
864ed83c-c502-48eb-8826-b10339de9489,6642.27,2024-07-07 23:52:42,6fc8c52d-6c84-4ad6-90ec-26f5410b12d9,76,Female,Online Transfer,123.19.78.17,INR,0,27
682e7b47-1d77-4cfd-b36e-31ee26c8dc0d,8046.12,2023-12-30 05:00:33,77f167ab-6134-4c06-9290-adee5e63d246,67,Female,Credit,107.24.183.201,INR,0,21
69a8a3b7-70fd-4c2d-94b7-d0056cd2cfe6,3898.93,2024-06-25 01:22:22,62691c4a-8449-4fac-84db-8a695dcdc180,19,Male,Credit,119.51.62.76,INR,0,19
3c720a4d-7a11-416a-a425-073b7cbae28e,9485.89,2024-02-18 08:07:54,55c4e08e-c79a-472e-a6da-73615b82393b,60,Female,Debit,63.157.153.210,INR,1,22
1a8f768c-624c-4586-86f7-e65334ce2557,8097.97,2024-08-30 04:32:33,0614758c-e6f3-419d-befb-e5618213adad,78,Female,Online Transfer,25.122.214.167,INR,0,11
38cbbc62-00ea-4468-95f6-40606419521d,1415.76,2024-07-16 15:38:46,340c7915-4f51-4d8e-887d-cca3b158e46e,50,Female,Credit,37.28.160.178,INR,0,28
9f92f539-0c89-45e6-8672-c7ef27db688e,885.52,2024-09-22 06:40:55,62a90c1a-3f31-4f94-9ead-6ebb3f0f78e1,26,Male,Debit,138.223.25.79,INR,0,16
7e82483e-3c7d-4d49-9b7f-da23f6ffe47b,756.51,2024-09-11 10:01:54,1f0ee0ed-036c-440a-89f1-8504f932c161,58,Male,Credit,73.122.102.180,INR,0,21
3323484b-c2b2-48fb-beed-1203df624372,8051.24,2024-04-12 14:04:52,3ac1f674-0afe-4a93-a098-5001f056c212,23,Male,Online Transfer,17.90.86.230,INR,1,3
03cc5126-060c-4324-b366-bd451a1a89e0,7897.39,2024-07-15 18:49:19,2d79f532-2f60-483c-aa90-30209e389472,52,Male,Credit,13.150.250.68,INR,1,22
e1a12eff-9b88-4493-85e7-d2dea4b360df,3943.75,2024-06-06 08:30:49,6f3e701e-f132-4aac-bbac-baaf50c87571,66,Female,Credit,129.66.37.36,INR,1,6
3ca9cc85-9b2c-42e3-8b2f-7051f042770c,6292.14,2024-06-05 20:30:56,ac28cb0c-31ac-426c-87e0-168a9dbfec9b,35,Female,Credit,101.173.36.97,INR,0,14
93fd08e6-d201-4ea8-b8ba-09f46747fb52,1809.45,2024-07-05 09:13:14,a87b42e0-17bc-451c-81eb-4424fd987527,61,Female,Credit,41.103.158.94,INR,1,24
106b0bd1-093d-4cab-ad4c-3afc16f47c07,9245.42,2024-06-28 16:47:38,53942887-9f1e-44f3-a0a8-919f441e147d,25,Male,Online Transfer,150.255.248.229,INR,1,18
07b15561-3b81-49ab-a351-7f9d781ee2ae,854.2,2024-06-26 22:22:44,70e258a9-48c5-4aea-952b-25d26cc59418,42,Female,Debit,114.219.105.31,INR,0,17
b4e70980-c8bf-409a-b830-5e12e393d50e,6871.81,2024-02-07 15:15:51,8be82c8f-f097-4c98-ae7e-abcd3666afda,27,Male,Debit,206.119.83.187,INR,0,4
6119677e-80da-4610-8b8b-34bc31d3ab09,6900.48,2023-12-12 05:26:24,948f559c-d543-4a77-b223-f78ec99825fb,31,Female,Online Transfer,138.26.14.106,INR,1,23
11f5f939-4260-4e0d-8f03-212d6eb721db,5130.4,2024-05-20 21:37:35,2d58790d-6dfd-4449-b313-928ff98ff079,67,Male,Online Transfer,43.124.139.155,INR,1,15
e2c3f58a-2d63-4ba1-9f46-b782244bc579,8619.69,2024-10-06 02:32:01,9d679189-0a6c-4d62-bcf1-3633257ceebf,78,Male,Credit,93.184.84.152,INR,1,11
581b2743-fe4d-4a66-8650-d57b000e1528,6707.94,2023-12-15 15:23:20,52fffc16-d4d4-41b3-813a-2f9ffaaf6e99,28,Male,Debit,88.177.78.139,INR,1,26
efdf3fa4-eb44-4fff-a546-2f432595df57,6619.1,2023-12-09 19:00:59,6b673d5c-7407-4865-80ea-ae33e45a67ce,33,Male,Debit,17.205.42.2,INR,1,3
d0d8b1a3-883c-4c80-9b0b-9f0d15e7a5e4,2670.36,2023-12-06 13:44:27,6412bbfa-de54-4f9b-b609-f36a36ae5f0a,21,Male,Debit,75.176.85.12,INR,0,3
72af7a5c-3e58-4210-8cb4-b8c77418d3b3,4429.72,2024-07-08 20:47:43,83678e90-9aae-4e0f-8ddc-4f6e4e2373c8,52,Male,Credit,97.72.37.13,INR,0,16
29904f00-0907-44fd-a411-29221644d0f1,1956.76,2024-02-01 05:29:17,3dd12e15-37c6-4a7c-b6fb-69ba1d6b8303,50,Female,Credit,98.222.247.194,INR,1,5
31909518-5efe-4cf0-b984-267db6b5b159,4687.66,2024-05-14 20:42:45,05fcc1b4-b21e-4ff4-8c28-978bf4a1996b,48,Male,Online Transfer,182.12.69.126,INR,0,21
1a946d5b-fa7c-4e79-a7b9-a3c01c74e7f5,9913.85,2024-01-08 01:47:10,47cfc9f9-7dd3-40a6-ad87-ce6680865724,60,Female,Credit,201.141.162.93,INR,0,29
2efecee8-4e80-46c3-89ac-18a7e5c6e9de,9713.27,2024-05-09 21:49:21,a8c59501-8aa8-42f2-8a66-ea186c04be8f,33,Female,Credit,160.160.82.211,INR,0,10
9c230fc9-c4ed-49e9-be90-89d2c71bdb65,7404.89,2023-11-28 10:03:20,dd55012d-9585-4b5b-a92a-cded3299b7b0,41,Male,Credit,195.178.157.229,INR,1,19
65dd021d-1576-4f49-9ff8-e67fd1affd9a,6542.4,2024-04-01 15:53:58,dcadd323-b53c-4374-bee8-9e508441491f,62,Male,Online Transfer,160.18.44.121,INR,1,25
990857a9-1155-49de-b43b-c06ff8dab88e,1856.23,2024-08-22 03:48:06,55e64895-50ff-4969-995e-cd6943f195ff,24,Female,Debit,25.235.7.221,INR,0,4
07cd07a9-03c2-4041-ace7-e362743917dc,2820.11,2024-08-27 07:57:26,110f2822-71c2-4130-a54b-c7de7607c8ee,51,Female,Online Transfer,192.118.234.80,INR,0,29
856eb130-73ff-41d6-8e67-43561b77dfe9,6568.05,2024-11-06 00:19:27,8eae5679-15cd-42bc-97e0-e742e5d77f87,24,Female,Online Transfer,187.246.42.124,INR,0,29
c9352ee3-1309-4312-a9c0-75b4c39c4d43,448.12,2024-10-07 11:13:47,13119c57-e858-40c4-aeab-664ba292bbc2,74,Male,Credit,169.102.252.128,INR,1,19
d06048d4-8cea-4ce5-a408-e37712ff25f5,6543.76,2024-03-16 08:38:08,71fc4338-ea38-4176-a083-3bb6e6b35798,68,Female,Credit,90.50.177.240,INR,1,11
0b8ef166-ba1f-4380-b249-32d8484cac04,4673.21,2024-06-09 17:55:58,2d0c1fba-6055-4af9-980e-e59089326ceb,24,Male,Credit,15.234.88.145,INR,0,2
03e12f3b-7fdf-41a2-bb39-71ec5ed907b9,3229.69,2024-01-16 23:52:58,a96ee48b-d7d3-4a91-9a59-f82f639535a2,75,Male,Online Transfer,169.148.110.95,INR,0,10
1975f6cf-e161-4256-bbf9-12c281da30a1,3869.65,2024-01-30 07:39:24,be8b1b85-2aea-44e9-8538-80abbb354f2a,76,Female,Online Transfer,117.35.62.94,INR,0,29
99ea591a-ee74-4419-9c2a-ac45a617a738,9652.6,2024-03-10 16:07:07,addce50a-a659-4489-8dc2-d544588ede6b,64,Female,Online Transfer,76.67.71.75,INR,0,11
eadcbaba-b35b-4cdd-907c-f990a823e4ad,2295.45,2024-08-07 06:12:12,22934cf1-aed4-44c1-b4bd-4fdb12a6da12,26,Female,Online Transfer,221.240.142.43,INR,0,25
43ff59b9-e05f-4cd0-a6d8-63ad08b79bff,7051.97,2024-11-16 10:35:14,1aed11a5-2dc4-40a9-9365-c4e5bb76df4a,56,Female,Online Transfer,178.188.128.96,INR,0,20
10aaaaa6-3cd8-4d00-bf49-855a95a25a3e,1234.7,2023-11-24 21:12:11,1d01ae94-b20d-443f-a6c5-a745331b614a,22,Female,Online Transfer,126.203.23.127,INR,0,16
27d0319c-c15c-416e-8561-875353811a5f,1879.09,2023-12-04 09:45:52,8bdd7fa9-7b37-4ff5-9622-019cb9dd8cc4,52,Male,Online Transfer,140.224.76.173,INR,1,19
69aca016-545c-4a86-9dda-d9840553331b,4646.0,2024-10-25 17:25:21,7be51aba-0c40-419d-bdb2-7124defbe72c,18,Female,Credit,206.34.246.246,INR,0,23
ac6c2e0b-0265-4762-8546-ba284009099e,1179.54,2024-07-14 12:40:46,59fc99b9-9cf0-4086-a5fc-2d0c180040fe,39,Male,Debit,94.202.8.40,INR,0,24
87843cf0-4fa7-4569-a5f8-587d8339075f,6376.53,2024-10-01 11:59:35,9d2eaab8-8d5b-44f6-8100-6e655fd1f995,43,Male,Credit,77.126.255.117,INR,0,11
8155f8a0-3cfc-400c-a2ba-bccfac812f2c,4015.89,2024-07-05 15:20:35,196c0cec-6202-4a26-8358-bdf4e5c53f4d,18,Male,Debit,168.56.119.29,INR,0,14
430f261b-0fbd-414e-b5c8-e52fa4f25dbd,4235.01,2024-05-13 05:09:31,07e1dbaa-14f1-4500-9e8e-d1b23fe9bba3,65,Male,Online Transfer,52.153.124.96,INR,1,2
adf2cb86-29e5-4816-b37c-87320d271c23,3669.02,2024-11-22 03:05:55,7cab59ee-1efc-4cca-9a0d-804518b58f6b,35,Male,Debit,52.141.30.198,INR,0,23
cb408222-ef30-4cfd-b9df-c99eed79c1f5,1990.67,2024-09-27 01:13:31,dbb809f3-0625-4ef1-b9fb-b343d339308b,41,Male,Online Transfer,144.82.15.105,INR,1,28
b0e859ce-cc60-4962-b830-09a69e4c8015,1922.05,2023-11-27 16:29:24,388d0e32-2f74-4aa0-9608-a20674a6ba79,71,Male,Debit,131.211.116.45,INR,1,5
99b6ff87-d321-4eba-b9a5-ee01d02198c0,3621.52,2024-02-29 05:22:01,e603fdab-de84-46f2-bcbb-cf68c0062309,33,Female,Debit,87.136.114.26,INR,1,27
1d3706da-bbef-43d3-bd37-2596ab17a92b,3115.67,2024-09-22 00:51:48,d7f9bdd0-9448-4111-88e8-c7a77d56c690,76,Female,Credit,28.31.243.51,INR,0,5
bf710d66-763b-4af3-9dfc-d0793d150059,7715.11,2024-01-26 09:15:45,96202e34-7b67-4055-8717-0d06b135a21b,63,Female,Debit,179.121.196.167,INR,0,19
03ac4ff2-2e9e-4e9a-aafc-1e93d1ea454f,8760.94,2024-07-05 18:37:34,1e936954-32ae-4d9e-8ca8-0ffe913f5620,65,Male,Credit,60.219.111.36,INR,0,21
604bea81-ecc1-4d7d-992f-6db75d16cf94,9073.55,2024-07-27 10:10:35,c7718a85-8a6a-46e8-ba3d-6c2e4a238e1d,66,Male,Debit,162.201.40.210,INR,0,12
913eae27-ff37-4eb6-b37b-fc00ec7c84ba,1894.79,2023-12-25 00:24:04,7cf84265-de1f-4dde-82c9-7bdef810c4fa,54,Female,Credit,218.111.254.43,INR,1,18
f6e5f580-01ca-4c25-8c88-6cb016a1f3b6,5663.05,2024-02-23 08:51:41,5ce79904-c133-4c1c-8d58-1a422e87ea30,18,Male,Credit,145.159.24.65,INR,1,4
d1a09af2-b9b3-4afe-b518-264ac09cec43,1000.56,2024-02-27 02:46:07,14e63285-7b1b-40b8-baa3-60dcbfd744ca,77,Female,Debit,13.195.153.58,INR,1,22
ef8489b8-453e-4907-b771-19b68e76ed2b,6992.89,2024-09-27 15:05:21,a28d1e1c-eb0e-4b8f-b946-b00073a36ef3,30,Male,Credit,20.25.239.184,INR,1,17
b98a486a-c2e7-41e8-8c8c-a56322439814,5003.67,2024-07-17 03:37:34,77e59cb6-a802-49f1-95ae-7f4133299074,76,Male,Online Transfer,223.66.73.216,INR,1,10
6b31e6b0-57b4-4c2c-bd60-4aab59143310,738.06,2024-09-07 02:33:26,9db14fa9-8892-4863-887b-dd9c8daa331a,34,Female,Debit,65.17.238.18,INR,1,20
1df7ee32-9f7f-4844-83bc-133905e2e216,933.13,2024-05-07 23:06:56,0ae1b5d1-5ec4-48c7-a986-53ea7a6314cb,43,Female,Online Transfer,151.174.253.57,INR,0,6
033b0560-8c5a-4068-ac68-a410b3fcea7a,7607.9,2024-06-21 22:56:46,6ab639ce-b729-49bd-b197-e918b6c45c3f,58,Female,Debit,52.49.158.17,INR,0,25
7f03867c-db16-47c8-b473-fffa9d026e14,4482.73,2024-05-05 18:36:58,03bfd4a4-882c-4e82-8a83-0e7e14c5b7e3,53,Female,Debit,201.185.24.37,INR,1,14
938fa553-3e0c-4362-9061-69613b2a3775,7639.88,2024-10-11 02:18:48,659afda3-1abd-4594-91f4-64fb5e0f2b5a,43,Female,Credit,153.207.38.6,INR,1,11
4f07fefa-c3ff-4720-a672-86c590f3cbf9,8577.23,2024-08-01 09:08:04,0abcf7cc-8088-4afa-809f-32a6a9a15e3e,18,Female,Credit,165.92.96.86,INR,0,11
80b72130-6c30-4aca-9455-7477de9a0f1a,3102.33,2024-05-08 19:15:29,22392091-ccca-49bf-90db-5a9be1313501,78,Female,Online Transfer,15.251.86.214,INR,0,29
df3a900c-45fe-4f89-9227-fdd6d91fbb35,8427.74,2023-12-14 10:44:53,65a75ba3-f607-484b-80fb-ed7532052322,58,Female,Debit,106.99.125.52,INR,0,18
e9d92754-6791-408c-b43a-05fecad88ec0,2277.24,2024-07-21 09:29:00,67c68435-cf23-4c7a-a55a-64cf9704b9f3,29,Female,Online Transfer,140.5.115.82,INR,1,27
9a1ea767-7179-4930-b958-aea0e8d64af6,7484.42,2024-02-21 09:47:39,71722bc5-9f95-491c-84cd-b48de6264541,64,Female,Credit,184.169.70.239,INR,1,23
a0016168-e2bf-4ed3-ab3c-c9719ed1369f,8961.47,2024-11-01 17:54:35,bba478eb-6d32-4678-ad42-1b3f178bd6cb,34,Female,Debit,209.167.1.48,INR,0,22
901ef204-de2c-4491-a494-94b3bddc3d45,3022.64,2024-06-09 23:01:11,d53cae28-fa7a-4bf9-ad4a-d26571df9f7b,35,Male,Online Transfer,5.75.189.116,INR,1,18
5b8ef6e6-4bca-492b-8aab-014141d57420,7009.39,2024-09-02 02:14:33,d035868c-7011-4eae-bcdc-b6d4cd04f15d,80,Female,Online Transfer,98.58.104.148,INR,0,24
7d37aff4-7eeb-4596-b2ba-dd476299b06b,8437.13,2024-04-06 03:08:38,101df2fd-8788-4b7e-8d08-ef1d9d676fd0,52,Male,Credit,2.189.59.167,INR,1,23
9a65b0fe-28e6-426b-82bb-2cb62072c2aa,196.32,2024-06-25 09:12:13,9af31cea-e610-4041-a885-e20069735616,39,Female,Debit,99.72.49.12,INR,1,11
5ee100ab-e30f-46bb-ac96-887e289d1395,515.59,2024-03-20 12:18:40,a2aaacd3-f762-4b83-bcd8-98e4b79ba67d,56,Female,Online Transfer,192.130.170.199,INR,1,21
edaa1d16-271a-4df6-a9bb-896090a9a3de,8027.66,2024-09-14 05:51:55,597ca9c9-3e52-458b-8ed9-190d96c8bea3,44,Male,Debit,109.61.92.96,INR,0,12
cc1460ec-ac1f-47c1-aea4-08fa4952cb4a,513.2,2024-07-16 04:25:10,d5ee540c-29af-42c8-a9b1-04bfa6a02c7c,79,Female,Credit,207.218.159.117,INR,1,5
7d1b0c7b-d447-4de0-976a-443186d754c3,8811.25,2024-07-14 19:12:36,d6a6f235-7a06-426a-a2db-2dd3d5679e90,41,Female,Online Transfer,3.65.10.175,INR,1,23
25d31a3a-4c68-47e8-8497-794d46c4e27f,4183.86,2024-03-28 14:05:00,c6cb4764-3d29-4916-8aac-e4568986874b,47,Male,Online Transfer,105.131.209.41,INR,1,9
d22aebac-0ad7-4f41-90be-53a1f76ac27f,1517.86,2024-09-15 04:20:43,91eeded3-aae1-4412-802b-33f0dfa5e0b9,42,Male,Credit,199.143.166.95,INR,1,27
8464b8f3-4fe6-429e-bbcc-80926665aef8,2684.36,2024-04-09 21:07:20,6ff39866-9148-4e91-9749-2be077ffb3a6,61,Male,Debit,179.141.227.0,INR,0,25
ac9513f1-ad9e-4c8e-bfa1-545666e3a91c,6088.94,2024-05-29 02:16:32,364616e4-13d0-41fc-b532-59b0952f4187,34,Female,Online Transfer,69.176.47.198,INR,1,9
98afef0f-6b80-48f3-9e0a-761ea20a8997,7416.69,2024-05-11 01:17:31,b6294e34-33e3-4681-b0cf-edb7d5233e5f,18,Female,Credit,152.62.66.212,INR,0,22
4d7926da-d0a7-4a8a-b46a-168478c0ca21,9221.77,2024-04-09 15:22:20,7575739d-70eb-4ffe-b554-6fab42da1647,79,Female,Debit,152.97.254.146,INR,0,10
41ba8c38-698e-4922-a7eb-953647f7ed2f,5194.51,2024-04-03 20:13:16,139d9849-0bc3-4ece-ba26-cd443baba9cf,77,Female,Online Transfer,147.78.164.23,INR,1,22
800c87d7-56bc-4c6a-98c4-e0260b7f9f7e,338.67,2024-05-11 01:28:24,61716ff9-deff-4496-b055-30572577e9c3,67,Female,Credit,2.248.28.32,INR,1,19
55504b15-8f89-478b-8e50-3f496d00c959,4390.89,2024-10-07 22:31:16,36e77bad-67c4-4c84-ac40-06069b7d2cb2,41,Female,Debit,158.226.77.128,INR,0,1
a7a4cba9-99d9-47e5-b35c-95bccf4aa1b6,5695.46,2023-12-03 04:42:51,8477e0fa-9d9e-4ffd-8111-336e8eac8974,75,Female,Debit,173.14.188.229,INR,1,7
8fcad3dd-5796-40a0-83af-f8ffa8eeaa2e,2228.99,2024-02-13 21:52:43,76738a8c-00ec-4e44-b03c-2824a7578e96,47,Male,Online Transfer,189.43.107.7,INR,1,4
d68c3486-d8c0-4757-a763-e9b00acd8219,698.52,2024-02-28 03:20:17,ad233d15-de9d-41e7-8511-b0de7fee30e9,68,Male,Debit,47.255.227.229,INR,1,1
56fe200a-f0be-448d-b00f-7fc3faf7fb83,7593.13,2024-02-12 07:39:03,5b70dd37-8ce8-4fd3-8b32-30561e772d8c,40,Male,Debit,90.53.183.32,INR,1,15
d9ebb0d3-cc5d-4576-b56b-2b3d9436acac,1724.74,2024-09-15 19:45:32,b0eef437-6084-408b-b3b3-f600fa1393fa,60,Male,Credit,148.100.40.161,INR,0,8
0cf3b7a5-a5e6-4050-a1fc-404a47228faf,2874.91,2023-12-13 15:45:04,217b653c-bf5c-4bda-830f-74eb63baab93,28,Male,Debit,124.51.247.207,INR,0,12
88b29fc6-c38b-49b9-9684-7d0010305293,519.81,2024-02-18 11:47:39,53fc8d8b-749f-4de6-bcd9-e72618f54371,27,Male,Online Transfer,106.28.119.179,INR,0,22
bd08bba0-541d-4a67-a91f-559c80fc84ac,2523.06,2024-05-11 04:59:37,9bcd35ae-f37f-45a3-9ac6-9d2e0ef56a75,42,Male,Credit,167.37.108.13,INR,0,22
23ef11f7-471d-4e24-9b33-f2aa42f0c15d,8345.35,2024-06-08 15:36:45,c523f170-9cec-44bc-aea7-660c986bc97e,78,Female,Online Transfer,10.7.182.196,INR,1,18
7ac0a5c0-6f26-4413-9967-40e7a68b0fa4,7077.47,2024-05-13 00:43:29,0581a84b-55ae-4dbc-b727-72233b5f1b07,61,Male,Credit,27.81.7.188,INR,1,15
5e33ea89-aadf-4de3-813d-34bcf009709c,6544.0,2024-03-02 22:02:23,c3a668e0-91f3-4392-9b7d-3e077fd47875,30,Female,Credit,29.158.234.221,INR,1,17
66135162-6211-4282-a6d1-d95f8bfaeff3,3231.86,2024-05-07 04:09:10,85eabeb9-e27a-4c51-b99f-c52bae2862df,26,Female,Debit,192.99.11.141,INR,0,29
78c6f6f7-3d96-458f-aba4-d80775e243d1,5058.98,2024-11-13 15:40:20,d7958140-f185-4131-a75d-ee7ac9733487,33,Female,Online Transfer,182.183.232.45,INR,0,14
fb7c4e5c-01ec-4e41-a532-4372618bfcf5,331.03,2023-11-26 05:46:38,275a422e-127d-4908-8c96-8da819c43fad,42,Female,Credit,215.83.80.218,INR,1,14
68370ede-bc03-420a-b45e-2335639ea950,2873.4,2024-05-30 23:41:27,29ee26b6-6a45-4d37-9aee-fcf601b97608,48,Female,Debit,201.31.246.215,INR,0,18
25ba63de-a76a-4451-937f-4bd4b75a33c7,1165.36,2024-06-24 19:39:24,4b03010a-f080-4958-a9ac-6c4f9b5107fa,55,Male,Credit,201.110.94.251,INR,0,20
a832c309-8061-45c1-8b6e-e42e6658954f,3621.74,2024-01-08 20:57:47,d6ef7681-6e1e-431e-b809-028659bdb0a1,79,Female,Debit,136.136.65.95,INR,0,18
dca1a90b-eac5-40d4-865b-31680b33fc5b,3240.51,2023-12-18 18:13:40,e33106cd-495c-452f-9088-c51efb93a3ef,80,Female,Credit,186.130.228.138,INR,1,16
444a60e1-7686-4247-9325-380ebcf8a15b,9706.26,2024-05-27 06:53:47,84c27da8-c4d9-4239-86ce-db1b2b76047e,41,Female,Debit,117.233.98.199,INR,1,1
b16d036f-86ec-49f4-85f0-766cce047200,5571.75,2024-07-15 16:13:19,1b78091a-8b96-433a-afe9-ddd1ca8b8fdb,80,Female,Online Transfer,37.48.220.75,INR,1,23
580b8ba3-dbcb-43a9-a531-41c0c86eead6,5444.02,2024-09-19 16:10:46,84756a75-2b38-42d1-87f5-d72f069c8a71,19,Male,Debit,32.86.50.233,INR,0,27
581235e1-71bd-4dc3-bc2d-5e21298e8da0,7221.35,2024-05-13 13:01:26,aa8f4878-801f-4abc-8587-a08c94564b01,78,Male,Debit,206.136.138.164,INR,0,11
c5df2fcb-3976-464b-8516-309f6a7dd649,2491.82,2024-08-20 20:52:52,64c5844d-58c5-40bc-b462-74fcf937034f,22,Female,Debit,191.117.71.73,INR,0,15
48712211-d357-4d69-bb10-6eff899c524b,6214.7,2024-07-29 04:34:45,bdff0245-15ca-4363-bf6d-2c29bc1dbe86,63,Female,Online Transfer,28.112.136.82,INR,1,12
d090c7b1-8ecb-4b9c-a218-4ac1a9f773bf,9644.62,2024-04-08 04:39:42,907d6523-87d5-4fe5-8622-9bd5b7f20b2b,77,Male,Online Transfer,42.96.237.101,INR,0,8
219d3707-aa07-464c-81f4-324d12bc4857,5399.92,2024-03-05 23:43:42,35befb64-db5d-4557-8709-5cc899c30f85,48,Female,Debit,11.205.252.234,INR,1,22
d6d13ee1-ca97-40ca-b0c1-634380abbb63,2030.62,2023-12-12 02:14:45,9659caae-d9cb-4460-9de7-2e53bc7b1865,69,Male,Credit,97.180.35.81,INR,0,20
bf556280-35bc-48a1-8227-5fb322ebc990,8055.85,2024-06-22 22:24:23,38d17348-f922-40be-bc91-0acb7b4dc96b,54,Female,Credit,210.122.149.203,INR,0,6
87f918eb-8f31-478d-839d-d7b1654250da,5763.2,2024-06-06 06:50:58,a5a747f8-65da-400b-8cd7-13dba6e97b3c,25,Female,Online Transfer,76.122.157.95,INR,1,3
42ac0fc7-dbe6-4ac2-9ba5-7f9a0718ca98,3097.79,2024-06-09 16:05:02,93ca9556-3e77-439f-91f9-ad3dd7cd35f6,25,Female,Debit,146.181.242.199,INR,0,28
ce5e0b12-c166-4995-91d4-a7d626deecf1,1947.79,2024-07-31 08:48:24,f6e3d7ca-69b5-42bd-8d3c-2dfbc1091a0b,29,Male,Credit,185.129.59.1,INR,0,24
7ca7a500-78c5-462a-8e2f-42ca5bbedaa1,194.84,2024-07-09 14:45:51,2df43830-8266-4263-a64c-455c988856ff,23,Male,Debit,58.54.233.187,INR,1,26
5345dedc-bc1b-471a-8386-b57e61e51be5,3122.88,2024-03-13 22:56:35,a98419fb-850d-4866-9151-250b786b6795,61,Male,Debit,35.41.156.21,INR,0,13
f311f93d-cfdc-4912-8d69-70b9e2624b15,1472.25,2024-08-27 21:44:35,f696731e-c6af-4f32-9886-6fcf8a09fb0b,28,Male,Debit,150.132.168.250,INR,1,13
2401e4d2-df2b-416b-98e8-a9fe3255ccc2,3609.16,2023-12-05 20:34:18,e41ee435-093d-4828-896c-4b85dd77d8ea,41,Female,Debit,70.125.67.117,INR,1,2
2723b899-45f3-4c22-9189-3145f51a2bc7,2754.99,2024-06-02 01:59:34,b6fd5bd6-028f-4dd1-a830-844066751b64,49,Male,Online Transfer,68.204.108.163,INR,0,5
dc05eec0-59a3-4068-9c0d-9be238aa81e6,556.48,2024-04-11 20:50:41,e69fb430-5a2a-4252-8fca-055644d0af56,74,Female,Credit,133.10.207.200,INR,1,17
2ebc661e-caea-44d4-9d61-8a3e388c8b48,1316.95,2024-06-23 01:15:56,236868fe-4d3e-485a-8d58-eaf73e446b5d,47,Female,Online Transfer,75.225.21.166,INR,0,6
00c8f68c-1073-478a-bcb9-ae3534025004,7799.41,2024-04-12 10:11:05,531514ef-1ac3-4fc5-aa59-c759e20aa440,40,Male,Credit,60.206.244.160,INR,1,2
